Op Date,Op Id,Op Type,From Vessel,From Batch,To Vessel,To Batch,NET,Loss/Gain Amount (gal),Loss/Gain Reason,Winery
10/1/2025 8:24,234672,Analysis,PRP07,CMER1225E092,PRP07,CMER1225E092,0,0,--,
10/1/2025 8:24,234674,Analysis,POT02,CMOUSE254AR3,POT02,CMOUSE254AR3,0,0,--,
10/1/2025 8:24,234673,Analysis,PRP07,CMER1225E092,PRP07,CMER1225E092,0,0,--,
10/1/2025 8:25,234840,Analysis,PI05,CPIGHG250004,PI05,CPIGHG250004,0,0,--,
10/1/2025 8:25,234675,Analysis,PRP08,CCAS1225E193,PRP08,CCAS1225E193,0,0,--,
10/1/2025 8:25,234677,Analysis,PRP08,CCAS1225E193,PRP08,CCAS1225E193,0,0,--,
10/1/2025 8:27,234678,Start ferment,PI02,CCHAHG250004,PI02,CCHAHG250004,0,0,--,
10/1/2025 8:27,234679,Analysis,PI02,CCHAHG250004,PI02,CCHAHG250004,0,0,--,
10/1/2025 8:27,234680,Analysis,PRJ01,QCASMS25E021,PRJ01,QCASMS25E021,0,0,--,
10/1/2025 8:28,234681,Analysis,PRL08,CMER12250033,PRL08,CMER12250033,0,0,--,
10/1/2025 8:28,234682,Analysis,PRL08,CMER12250033,PRL08,CMER12250033,0,0,--,
10/1/2025 8:29,234684,Start ferment,PI01,CCHAHG250003,PI01,CCHAHG250003,0,0,--,
10/1/2025 8:29,234683,Analysis,PRJ02,QCASMS25E022,PRJ02,QCASMS25E022,0,0,--,
10/1/2025 8:29,234685,Analysis,PI01,CCHAHG250003,PI01,CCHAHG250003,0,0,--,
10/1/2025 8:30,234689,Analysis,PRJ03,QCASMS25E023,PRJ03,QCASMS25E023,0,0,--,
10/1/2025 8:30,234686,Analysis,PRL05,CMER12254166,PRL05,CMER12254166,0,0,--,
10/1/2025 8:30,234831,Analysis,PG24,PROSUF250002,PG24,PROSUF250002,0,0,--,
10/1/2025 8:30,234688,Analysis,PRL05,CMER12254166,PRL05,CMER12254166,0,0,--,
10/1/2025 8:31,234693,Analysis,PRJ04,QCASMS25E024,PRJ04,QCASMS25E024,0,0,--,
10/1/2025 8:31,234691,Analysis,PRL03,QMER08256469,PRL03,QMER08256469,0,0,--,
10/1/2025 8:31,234692,Analysis,PRL03,QMER08256469,PRL03,QMER08256469,0,0,--,
10/1/2025 8:32,234697,Analysis,PG21,PROSHP250005,PG21,PROSHP250005,0,0,--,
10/1/2025 8:32,234694,Analysis,PRL02,CCAS08256563,PRL02,CCAS08256563,0,0,--,
10/1/2025 8:32,234696,Analysis,PRL02,CCAS08256563,PRL02,CCAS08256563,0,0,--,
10/1/2025 8:33,234866,Extraction,--,--,PRK08,CSYRSP2503R1,1723,0,--,
10/1/2025 8:33,234866,Extraction,--,--,POT04,CSYRSP2503R2,281,0,--,
10/1/2025 8:33,234866,Extraction,--,--,POT05,CSYRSP2503R3,281,0,--,
10/1/2025 8:33,234866,Extraction,--,--,PPYR01,CSYRSP2503R4,115,0,--,
10/1/2025 8:33,234700,Analysis,PRJ06,CMERSE25E151,PRJ06,CMERSE25E151,0,0,--,
10/1/2025 8:34,235244,Start ferment,POT04,CSYRSP2503R2,POT04,CSYRSP2503R2,0,0,--,
10/1/2025 8:34,234706,Analysis,PRJ08,CMERDC25E131,PRJ08,CMERDC25E131,0,0,--,
10/1/2025 8:34,234867,Analysis,PRK08,CSYRSP2503R1,PRK08,CSYRSP2503R1,0,0,--,
10/1/2025 8:34,234868,Analysis,POT04,CSYRSP2503R2,POT04,CSYRSP2503R2,0,0,--,
10/1/2025 8:34,234869,Analysis,POT05,CSYRSP2503R3,POT05,CSYRSP2503R3,0,0,--,
10/1/2025 8:34,235245,Analysis,POT04,CSYRSP2503R2,POT04,CSYRSP2503R2,0,0,--,
10/1/2025 8:34,234899,Analysis,PRK08,CSYRSP2503R1,PRK08,CSYRSP2503R1,0,0,--,
10/1/2025 8:35,234870,Analysis,PPYR01,CSYRSP2503R4,PPYR01,CSYRSP2503R4,0,0,--,
10/1/2025 8:35,234807,Analysis,PG18,CROSMC250001,PG18,CROSMC250001,0,0,--,
10/1/2025 8:36,234710,Analysis,PG17,CVIOCD250001,PG17,CVIOCD250001,0,0,--,
10/1/2025 8:36,234711,Analysis,PRJ09,CMERDC25E132,PRJ09,CMERDC25E132,0,0,--,
10/1/2025 8:39,234723,Analysis,PF13,CSABMP250004,PF13,CSABMP250004,0,0,--,
10/1/2025 8:42,234730,Analysis,PE14,PCHAAF250010,PE14,PCHAAF250010,0,0,--,
10/1/2025 8:44,234731,Analysis,PE12,PCHAAF250012,PE12,PCHAAF250012,0,0,--,
10/1/2025 8:46,234733,Analysis,PE11,PCHAAF250011,PE11,PCHAAF250011,0,0,--,
10/1/2025 8:47,234737,Analysis,PE10,PCHAAF250005,PE10,PCHAAF250005,0,0,--,
10/1/2025 8:47,234735,Analysis,PRD05,QSYRCK250245,PRD05,QSYRCK250245,0,0,--,
10/1/2025 8:47,234736,Analysis,PRD05,QSYRCK250245,PRD05,QSYRCK250245,0,0,--,
10/1/2025 8:49,234787,Analysis,PE09,PCHAMP250005,PE09,PCHAMP250005,0,0,--,
10/1/2025 8:51,234789,Analysis,PE08,PCHAMP250004,PE08,PCHAMP250004,0,0,--,
10/1/2025 8:52,234744,Start ferment,PE03,PCHAAF250008,PE03,PCHAAF250008,0,0,--,
10/1/2025 8:52,234813,Analysis,PE03,PCHAAF250008,PE03,PCHAAF250008,0,0,--,
10/1/2025 8:54,234748,Analysis,PC10,CWHRPT250005,PC10,CWHRPT250005,0,0,--,
10/1/2025 8:54,234746,Analysis,PRE01,PMERMP250357,PRE01,PMERMP250357,0,0,--,
10/1/2025 8:54,234747,Analysis,PRE01,PMERMP250357,PRE01,PMERMP250357,0,0,--,
10/1/2025 8:56,234749,Analysis,PC09,CWHRFS250007,PC09,CWHRFS250007,0,0,--,
10/1/2025 8:58,234752,Analysis,PC08,CPIGHG250005,PC08,CPIGHG250005,0,0,--,
10/1/2025 9:00,236561,Additive,PBOTT24,PCASTBNV2505,PBOTT24,PCASTBNV2505,0,0,--,
10/1/2025 9:00,237712,Multi transfer (many-to-one),PBOTT14,CCHALT240001,PLINE4,CCHALT240001,0,0,--,
10/1/2025 9:00,237712,Multi transfer (many-to-one),PBOTT15,CCHALT240001,PLINE4,CCHALT240001,0,0,--,
10/1/2025 9:00,237712,Multi transfer (many-to-one),PBOTT16,CCHALT240001,PLINE4,CCHALT240001,0,0,--,
10/1/2025 9:00,237712,Multi transfer (many-to-one),PLINE4,CCHALT240001,PLINE4,CCHALT240001,0,0,--,
10/1/2025 9:00,237712,Multi transfer (many-to-one),PLINE4,CCHALT240001,PLINE4,CCHALT240001,0,0,--,
10/1/2025 9:00,237948,Multi transfer (one-to-many),Crossflow 2,CWHRCV24B002,PBOTT06,CWHRCV24B002,0,-10.09,Crossflow,
10/1/2025 9:00,237948,Multi transfer (one-to-many),Crossflow 2,CWHRCV24B002,PBOTT01,CWHRCV24B002,0,-21.46,Crossflow,
10/1/2025 9:00,237948,Multi transfer (one-to-many),Crossflow 2,CWHRCV24B002,PBOTT02,CWHRCV24B002,0,-20.81,Crossflow,
10/1/2025 9:00,237948,Multi transfer (one-to-many),Crossflow 2,CWHRCV24B002,PBOTT05,CWHRCV24B002,0,-30.6,Crossflow,
10/1/2025 9:00,237948,Multi transfer (one-to-many),Crossflow 2,CWHRCV24B002,PBOTT03,CWHRCV24B002,0,-6.04,Crossflow,
10/1/2025 9:00,237948,Multi transfer (one-to-many),PBOTT06,CWHRCV24B002,PBOTT06,CWHRCV24B002,0,0,--,
10/1/2025 9:00,237948,Multi transfer (one-to-many),PBOTT01,CWHRCV24B002,PBOTT01,CWHRCV24B002,0,0,--,
10/1/2025 9:00,237948,Multi transfer (one-to-many),PBOTT02,CWHRCV24B002,PBOTT02,CWHRCV24B002,0,0,--,
10/1/2025 9:00,237948,Multi transfer (one-to-many),PBOTT05,CWHRCV24B002,PBOTT05,CWHRCV24B002,0,0,--,
10/1/2025 9:00,237948,Multi transfer (one-to-many),PBOTT03,CWHRCV24B002,PBOTT03,CWHRCV24B002,0,0,--,
10/1/2025 9:00,239265,Transfer,Padfilter4,CSABLT240001,Padfilter4,CSABLT240001,0,0,--,
10/1/2025 9:00,239265,Transfer,Padfilter4,CSABLT240001,Padfilter4,CSABLT240001,0,0,--,
10/1/2025 9:00,239265,Transfer,PO10,CSABLT240001,Padfilter4,CSABLT240001,0,0,--,
10/1/2025 9:00,244219,Multi transfer (many-to-one),Padfilter2,CCHACV23A001,Padfilter2,CCHACV23A001,0,0,--,
10/1/2025 9:00,244219,Multi transfer (many-to-one),PX95,CWHRHS240007,Padfilter2,CCHACV23A001,0,0,--,
10/1/2025 9:00,244219,Multi transfer (many-to-one),Padfilter2,CCHACV23A001,Padfilter2,CCHACV23A001,0,0,--,
10/1/2025 9:00,244219,Multi transfer (many-to-one),Padfilter2,CCHACV23A001,Padfilter2,CCHACV23A001,0,0,--,
10/1/2025 9:00,234757,Analysis,PC07,QCHAMP250002,PC07,QCHAMP250002,0,0,--,
10/1/2025 9:01,241222,Multi transfer (many-to-one),PBOTT06,CWHRCV24B002,PLINE2,CWHRCV24B002,0,0,--,
10/1/2025 9:01,241222,Multi transfer (many-to-one),PBOTT01,CWHRCV24B002,PLINE2,CWHRCV24B002,0,0,--,
10/1/2025 9:01,241222,Multi transfer (many-to-one),PBOTT02,CWHRCV24B002,PLINE2,CWHRCV24B002,0,0,--,
10/1/2025 9:01,241222,Multi transfer (many-to-one),PBOTT05,CWHRCV24B002,PLINE2,CWHRCV24B002,0,0,--,
10/1/2025 9:01,241222,Multi transfer (many-to-one),PBOTT03,CWHRCV24B002,PLINE2,CWHRCV24B002,0,0,--,
10/1/2025 9:01,241222,Multi transfer (many-to-one),PLINE2,CWHRCV24B002,PLINE2,CWHRCV24B002,0,0,--,
10/1/2025 9:01,241222,Multi transfer (many-to-one),PLINE2,CWHRCV24B002,PLINE2,CWHRCV24B002,0,0,--,
10/1/2025 9:02,234758,Analysis,PC05,CPIGHG250001,PC05,CPIGHG250001,0,0,--,
10/1/2025 9:03,234951,Analysis,PR06,PROSUF250001,PR06,PROSUF250001,0,0,--,
10/1/2025 9:05,234759,Analysis,PA11,QCHAAU250003,PA11,QCHAAU250003,0,0,--,
10/1/2025 9:06,235715,Extraction,--,--,PRB14,PCASEP250307,8057,0,--,
10/1/2025 9:07,235716,Analysis,PRB14,PCASEP250307,PRB14,PCASEP250307,0,0,--,
10/1/2025 9:07,235717,Analysis,PRB14,PCASEP250307,PRB14,PCASEP250307,0,0,--,
10/1/2025 9:07,234804,Analysis,PC03,CWHRLW250003,PC03,CWHRLW250003,0,0,--,
10/1/2025 9:08,234762,Analysis,PC02,CWHRPT250002,PC02,CWHRPT250002,0,0,--,
10/1/2025 9:11,234763,Analysis,PB14,CPIGHG250003,PB14,CPIGHG250003,0,0,--,
10/1/2025 9:19,234765,Analysis,PD19,CGRBDN250002,PD19,CGRBDN250002,0,0,--,
10/1/2025 9:22,234767,Analysis,PD15,CCHBCD250002,PD15,CCHBCD250002,0,0,--,
10/1/2025 9:24,234768,Start ferment,PD05,QCHAAU250009,PD05,QCHAAU250009,0,0,--,
10/1/2025 9:24,234769,Analysis,PD05,QCHAAU250009,PD05,QCHAAU250009,0,0,--,
10/1/2025 9:27,234770,Analysis,PD12,QCHAAU250005,PD12,QCHAAU250005,0,0,--,
10/1/2025 9:30,234771,Start ferment,PD11,PCHAAF250017,PD11,PCHAAF250017,0,0,--,
10/1/2025 9:30,234773,Start ferment,PD10,PCHAAF250016,PD10,PCHAAF250016,0,0,--,
10/1/2025 9:30,234772,Analysis,PD11,PCHAAF250017,PD11,PCHAAF250017,0,0,--,
10/1/2025 9:30,234774,Analysis,PD10,PCHAAF250016,PD10,PCHAAF250016,0,0,--,
10/1/2025 9:35,235612,Multi transfer (one-to-many),PB09,CWHRLW250001,PI17,CWHRLW250001,0,-180,Rack,
10/1/2025 9:35,235612,Multi transfer (one-to-many),PB09,CWHRLW250001,PA01,CWHRLW250002,0,-15,Rack,
10/1/2025 9:35,235612,Multi transfer (one-to-many),PI17,CWHRLW250001,PI17,CWHRLW250001,0,0,--,
10/1/2025 9:35,235612,Multi transfer (one-to-many),PA01,CWHRLW250002,PA01,CWHRLW250002,0,0,--,
10/1/2025 9:38,235613,Multi transfer (one-to-many),PA01,CWHRLW250002,PA01,CWHRLW250002,0,0,--,
10/1/2025 9:38,235613,Multi transfer (one-to-many),PC06,CWHRLW250002,PA01,CWHRLW250002,0,-199,Centrifuge,
10/1/2025 9:38,235613,Multi transfer (one-to-many),PA01,CWHRLW250002,PA01,CWHRLW250002,0,0,--,
10/1/2025 9:38,235614,Analysis,PI17,CWHRLW250001,PI17,CWHRLW250001,0,0,--,
10/1/2025 9:38,235615,Analysis,PA01,CWHRLW250002,PA01,CWHRLW250002,0,0,--,
10/1/2025 9:39,235617,Transfer,PA09,CWHRLW250002,PA09,CWHRLW250002,0,0,--,
10/1/2025 9:39,235617,Transfer,PA01,CWHRLW250002,PA09,CWHRLW250002,0,0,--,
10/1/2025 9:39,235620,Measurement,PB09,CWHRLW250001,PB09,--,0,-704,Dump Lees,
10/1/2025 9:39,235621,Measurement,PC06,CWHRLW250002,PC06,--,0,-120,Dump Lees,
10/1/2025 10:00,239266,Multi transfer (one-to-many),Padfilter4,CSABLT240001,PBOTT18,CSABLT240001,0,-427.88,Padfilter,
10/1/2025 10:00,239266,Multi transfer (one-to-many),Padfilter4,CSABLT240001,PBOTT19,CSABLT240001,0,-231.12,Padfilter,
10/1/2025 10:00,239266,Multi transfer (one-to-many),PBOTT18,CSABLT240001,PBOTT18,CSABLT240001,0,0,--,
10/1/2025 10:00,239266,Multi transfer (one-to-many),PBOTT19,CSABLT240001,PBOTT19,CSABLT240001,0,0,--,
10/1/2025 10:58,234842,Analysis,PCHAMP25B50A(BG),PCHAMP25B50A,PCHAMP25B50A(BG),PCHAMP25B50A,0,0,--,
10/1/2025 10:58,234843,Analysis,PCHAMP25B50B(BG),PCHAMP25B50B,PCHAMP25B50B(BG),PCHAMP25B50B,0,0,--,
10/1/2025 10:59,234844,Analysis,PCHAMP25B53A(BG),PCHAMP25B53A,PCHAMP25B53A(BG),PCHAMP25B53A,0,0,--,
10/1/2025 10:59,234845,Analysis,PCHAAF25B30A(BG),PCHAAF25B30A,PCHAAF25B30A(BG),PCHAAF25B30A,0,0,--,
10/1/2025 11:00,234847,Analysis,PCHAAF25B31A(BG),PCHAAF25B31A,PCHAAF25B31A(BG),PCHAAF25B31A,0,0,--,
10/1/2025 11:00,234848,Analysis,PCHAAF25B31B(BG),PCHAAF25B31B,PCHAAF25B31B(BG),PCHAAF25B31B,0,0,--,
10/1/2025 11:23,235553,Multi transfer (one-to-many),PH20,PSABFL250001,PH20,PSABFL250001,0,0,--,
10/1/2025 11:23,235553,Multi transfer (one-to-many),PG14,PSAB0025LEE6,PH20,PSABFL250001,0,-601,Filtration,
10/1/2025 11:23,235553,Multi transfer (one-to-many),PH20,PSABFL250001,PH20,PSABFL250001,0,0,--,
10/1/2025 11:23,235554,Analysis,PH20,PSABFL250001,PH20,PSABFL250001,0,0,--,
10/1/2025 11:24,235053,Analysis,CCHA0825LACT(BG,CCHA0825LACT,CCHA0825LACT(BG,CCHA0825LACT,0,0,--,
10/1/2025 11:30,234933,Analysis,PRE04,PMERMP255456,PRE04,PMERMP255456,0,0,--,
10/1/2025 11:30,234934,Analysis,PRL03,QMER08256469,PRL03,QMER08256469,0,0,--,
10/1/2025 11:30,234932,Analysis,PRE01,PMERMP250357,PRE01,PMERMP250357,0,0,--,
10/1/2025 11:31,234930,Analysis,PRA19,PMALJW250008,PRA19,PMALJW250008,0,0,--,
10/1/2025 11:31,234931,Analysis,PRA14,PCAFJW250012,PRA14,PCAFJW250012,0,0,--,
10/1/2025 12:00,235197,Extraction,--,--,PDY15,CCHAMP250004,4028,0,--,
10/1/2025 12:00,235197,Extraction,--,--,PJ16,CCHAMP250005,4019,0,--,
10/1/2025 12:00,235199,Extraction,--,--,PJ17,CCHADR250001,3662,0,--,
10/1/2025 12:00,235199,Extraction,--,--,PJ18,CCHADR250002,3653,0,--,
10/1/2025 12:00,235853,Multi additions,PY12,CPIGUF250002,PY12,CPIGUF250002,0,0,--,
10/1/2025 12:00,235853,Multi additions,PY12,CPIGUF250002,PY12,CPIGUF250002,0,0,--,
10/1/2025 12:00,236564,Multi transfer (many-to-one),PBOTT24,PCASTBNV2505,PLINE8,PCASTBNV2505,0,0,--,
10/1/2025 12:00,236564,Multi transfer (many-to-one),PBOTT25,PCASTBNV2505,PLINE8,PCASTBNV2505,0,0,--,
10/1/2025 12:00,236564,Multi transfer (many-to-one),PBOTT26,PCASTBNV2505,PLINE8,PCASTBNV2505,0,0,--,
10/1/2025 12:00,236564,Multi transfer (many-to-one),PLINE8,PCASTBNV2505,PLINE8,PCASTBNV2505,0,0,--,
10/1/2025 12:00,236564,Multi transfer (many-to-one),PLINE8,PCASTBNV2505,PLINE8,PCASTBNV2505,0,0,--,
10/1/2025 12:00,243256,Extraction,--,--,GB6,GWR25-054-0019,16708,0,--,
10/1/2025 12:00,243257,Extraction,--,--,GW4,GWR25-054-0024,16775,0,--,
10/1/2025 12:00,243258,Extraction,--,--,G15,GWR25-054-0021,3739,0,--,
10/1/2025 12:00,243259,Extraction,--,--,GB1,GWR25-054-0025,12267,0,--,
10/1/2025 12:00,243262,Multi transfer (one-to-many),GB8,GWR25-054-0013,G28,GWR25-054-0018,0,-2.68,Centrifuge,
10/1/2025 12:00,243262,Multi transfer (one-to-many),GB8,GWR25-054-0013,GW9,GWR25-054-0013,0,-5.32,Centrifuge,
10/1/2025 12:01,235407,Transfer,PJ15,CCHAMP250004,PJ15,CCHAMP250004,0,0,--,
10/1/2025 12:01,235407,Transfer,PDY15,CCHAMP250004,PJ15,CCHAMP250004,0,0,--,
10/1/2025 12:05,235200,Analysis,PJ17,CCHADR250001,PJ17,CCHADR250001,0,0,--,
10/1/2025 12:05,235201,Analysis,PJ18,CCHADR250002,PJ18,CCHADR250002,0,0,--,
10/1/2025 12:17,234960,Analysis,PRQ03,CCHBCD250001,PRQ03,CCHBCD250001,0,0,--,
10/1/2025 12:17,234962,Analysis,PD15,CCHBCD250002,PD15,CCHBCD250002,0,0,--,
10/1/2025 12:17,237758,Analysis,POAK21,CCHBAH250001,POAK21,CCHBAH250001,0,0,--,
10/1/2025 12:19,235644,Multi additions,PY15,CCHACK25STA1,PY15,CCHACK25STA1,0,0,--,
10/1/2025 12:19,235645,Analysis,PY15,CCHACK25STA1,PY15,CCHACK25STA1,0,0,--,
10/1/2025 12:27,234896,Multi additions,J12,JCAS082504,J12,JCAS082504,0,0,--,
10/1/2025 12:27,234896,Multi additions,J12,JCAS082504,J12,JCAS082504,0,0,--,
10/1/2025 12:27,234896,Multi additions,J12,JCAS082504,J12,JCAS082504,0,0,--,
10/1/2025 12:27,234896,Multi additions,J12,JCAS082504,J12,JCAS082504,0,200,Waterback,
10/1/2025 12:30,243260,Extraction,--,--,G16,GWR25-054-0022,3881,0,--,
10/1/2025 12:36,234897,Press cycle,J13,JCASSE2502,J5,JCASSE2502,0,-124,Press,
10/1/2025 12:45,243263,Transfer,GW2,GWR25-054-0015,GW9,GWR25-054-0013,0,-752,Centrifuge,
10/1/2025 12:46,235628,Multi transfer (many-to-one),PJ11,CCHAWV250007,PJ11,CCHAWV250007,0,-27,Correction,
10/1/2025 12:46,235628,Multi transfer (many-to-one),PJ12,CCHAWV250008,PJ12,CCHAWV250008,0,-13,Correction,
10/1/2025 12:46,235628,Multi transfer (many-to-one),PJ11,CCHAWV250007,PBR03,CCHAWV250007,0,50.74,Rack,
10/1/2025 12:46,235628,Multi transfer (many-to-one),PJ12,CCHAWV250008,PBR03,CCHAWV250007,0,52.26,Rack,
10/1/2025 12:46,235628,Multi transfer (many-to-one),PBR03,CCHAWV250007,PBR03,CCHAWV250007,0,0,--,
10/1/2025 12:46,235628,Multi transfer (many-to-one),PBR03,CCHAWV250007,PBR03,CCHAWV250007,0,0,--,
10/1/2025 12:51,235649,Multi transfer (many-to-one),PD04,QCHAAU250008,PD04,QCHAAU250008,0,-52,Correction,
10/1/2025 12:51,235649,Multi transfer (many-to-one),PD05,QCHAAU250009,PD05,QCHAAU250009,0,-52,Correction,
10/1/2025 12:51,235649,Multi transfer (many-to-one),PD04,QCHAAU250008,PBR08,QCHAAU250008,0,33.13,Rack,
10/1/2025 12:51,235649,Multi transfer (many-to-one),PD05,QCHAAU250009,PBR08,QCHAAU250008,0,33.87,Rack,
10/1/2025 12:51,235649,Multi transfer (many-to-one),PBR08,QCHAAU250008,PBR08,QCHAAU250008,0,0,--,
10/1/2025 12:51,235649,Multi transfer (many-to-one),PBR08,QCHAAU250008,PBR08,QCHAAU250008,0,0,--,
10/1/2025 12:52,235639,Multi transfer (many-to-one),PJ13,PCHAAF250014,PJ13,PCHAAF250014,0,-86,Correction,
10/1/2025 12:52,235639,Multi transfer (many-to-one),PJ14,PCHAAF250015,PJ14,PCHAAF250015,0,-117,Correction,
10/1/2025 12:52,235639,Multi transfer (many-to-one),PJ13,PCHAAF250014,PBR05,PCHAAF250014,0,-79.56,Rack,
10/1/2025 12:52,235639,Multi transfer (many-to-one),PJ14,PCHAAF250015,PBR05,PCHAAF250014,0,-79.44,Rack,
10/1/2025 12:52,235639,Multi transfer (many-to-one),PBR05,PCHAAF250014,PBR05,PCHAAF250014,0,0,--,
10/1/2025 12:52,235639,Multi transfer (many-to-one),PBR05,PCHAAF250014,PBR05,PCHAAF250014,0,0,--,
10/1/2025 12:52,235650,Analysis,PBR08,QCHAAU250008,PBR08,QCHAAU250008,0,0,--,
10/1/2025 12:53,235640,Analysis,PBR05,PCHAAF250014,PBR05,PCHAAF250014,0,0,--,
10/1/2025 12:56,235629,Multi transfer (many-to-one),PI01,CCHAHG250003,PI01,CCHAHG250003,0,-9,Correction,
10/1/2025 12:56,235629,Multi transfer (many-to-one),PI02,CCHAHG250004,PI02,CCHAHG250004,0,-8,Correction,
10/1/2025 12:56,235629,Multi transfer (many-to-one),PI01,CCHAHG250003,PBR04,CCHAHG250003,0,31.16,Rack,
10/1/2025 12:56,235629,Multi transfer (many-to-one),PI02,CCHAHG250004,PBR04,CCHAHG250003,0,30.84,Rack,
10/1/2025 12:56,235629,Multi transfer (many-to-one),PBR04,CCHAHG250003,PBR04,CCHAHG250003,0,0,--,
10/1/2025 12:56,235629,Multi transfer (many-to-one),PBR04,CCHAHG250003,PBR04,CCHAHG250003,0,0,--,
10/1/2025 12:57,235631,Analysis,PBR04,CCHAHG250003,PBR04,CCHAHG250003,0,0,--,
10/1/2025 13:01,234906,Extraction,--,--,PRB16,PCASBV250001,7286.4,0,--,
10/1/2025 13:02,234967,Analysis,PRB16,PCASBV250001,PRB16,PCASBV250001,0,0,--,
10/1/2025 13:02,235198,Analysis,PRB16,PCASBV250001,PRB16,PCASBV250001,0,0,--,
10/1/2025 13:13,239422,Analysis,PS01,CSYR0025IW01,PS01,CSYR0025IW01,0,0,--,
10/1/2025 13:24,234914,Analysis,PPYR01,CSYRSP2503R4,PPYR01,CSYRSP2503R4,0,0,--,
10/1/2025 13:28,234915,Extraction,--,--,PRC01,PCASEP250106,7603.2,0,--,
10/1/2025 13:29,234965,Analysis,PRC01,PCASEP250106,PRC01,PCASEP250106,0,0,--,
10/1/2025 13:29,235202,Analysis,PRC01,PCASEP250106,PRC01,PCASEP250106,0,0,--,
10/1/2025 13:41,234923,Extraction,--,--,PRB15,CMERDC251301,7024.05,0,--,
10/1/2025 13:41,234924,Treatment (Product),PRF03,CMER0825E022,PRF03,CMER0825E022,0,0,--,
10/1/2025 13:41,234925,Treatment (Product),PRF04,CMER0825E021,PRF04,CMER0825E021,0,0,--,
10/1/2025 13:42,235170,Analysis,PRB15,CMERDC251301,PRB15,CMERDC251301,0,0,--,
10/1/2025 13:43,234926,Treatment (Product),PRF01,CMER1225E081,PRF01,CMER1225E081,0,0,--,
10/1/2025 13:46,235289,Press cycle,PRN08,CMERDN25E131,PRN08,CMERDN25E131,0,0,--,
10/1/2025 13:46,235289,Press cycle,PRI08,CMERDN25E131,PRN08,CMERDN25E131,0,-252,Press,
10/1/2025 13:46,235289,Press cycle,PRN08,CMERDN25E131,PRN08,CMERDN25E131,0,0,--,
10/1/2025 13:46,235291,Analysis,PRN08,CMERDN25E131,PRN08,CMERDN25E131,0,0,--,
10/1/2025 13:47,236202,Analysis,PRN08,CMERDN25E131,PRN08,CMERDN25E131,0,0,--,
10/1/2025 13:48,235267,Press cycle,PRK18,CCAFJW25MBR1,PRK18,CCAFJW25MBR1,0,0,--,
10/1/2025 13:48,235267,Press cycle,PRM08,CCAFJW25MBR1,PRK18,CCAFJW25MBR1,0,-114.49,Press,
10/1/2025 13:48,235267,Press cycle,PRK18,CCAFJW25MBR1,PRK18,CCAFJW25MBR1,0,0,--,
10/1/2025 13:49,235269,Analysis,PRK18,CCAFJW25MBR1,PRK18,CCAFJW25MBR1,0,0,--,
10/1/2025 13:54,235216,Multi additions,PRB09,PCASEP250207,PRB09,PCASEP250207,0,0,--,
10/1/2025 13:54,235216,Multi additions,PRB09,PCASEP250207,PRB09,PCASEP250207,0,0,--,
10/1/2025 13:54,235216,Multi additions,PRB09,PCASEP250207,PRB09,PCASEP250207,0,0,--,
10/1/2025 13:54,235216,Multi additions,PRB09,PCASEP250207,PRB09,PCASEP250207,0,0,--,
10/1/2025 13:54,235216,Multi additions,PRB09,PCASEP250207,PRB09,PCASEP250207,0,0,--,
10/1/2025 13:54,235216,Multi additions,PRB09,PCASEP250207,PRB09,PCASEP250207,0,397,Waterback,
10/1/2025 13:54,235216,Multi additions,PRB09,PCASEP250207,PRB09,PCASEP250207,0,0,--,
10/1/2025 13:54,235219,Analysis,PRB09,PCASEP250207,PRB09,PCASEP250207,0,0,--,
10/1/2025 13:55,235212,Multi additions,PRB08,PCASEP250107,PRB08,PCASEP250107,0,0,--,
10/1/2025 13:55,235212,Multi additions,PRB08,PCASEP250107,PRB08,PCASEP250107,0,0,--,
10/1/2025 13:55,235212,Multi additions,PRB08,PCASEP250107,PRB08,PCASEP250107,0,0,--,
10/1/2025 13:55,235212,Multi additions,PRB08,PCASEP250107,PRB08,PCASEP250107,0,0,--,
10/1/2025 13:55,235212,Multi additions,PRB08,PCASEP250107,PRB08,PCASEP250107,0,0,--,
10/1/2025 13:55,235212,Multi additions,PRB08,PCASEP250107,PRB08,PCASEP250107,0,264,Waterback,
10/1/2025 13:55,235212,Multi additions,PRB08,PCASEP250107,PRB08,PCASEP250107,0,0,--,
10/1/2025 13:55,235215,Analysis,PRB08,PCASEP250107,PRB08,PCASEP250107,0,0,--,
10/1/2025 13:55,234929,Extraction,--,--,PP12,QCHAAF250003,15071,0,--,
10/1/2025 13:56,235220,Multi additions,PRB10,PCASCK250246,PRB10,PCASCK250246,0,0,--,
10/1/2025 13:56,235220,Multi additions,PRB10,PCASCK250246,PRB10,PCASCK250246,0,0,--,
10/1/2025 13:56,235220,Multi additions,PRB10,PCASCK250246,PRB10,PCASCK250246,0,0,--,
10/1/2025 13:56,235220,Multi additions,PRB10,PCASCK250246,PRB10,PCASCK250246,0,0,--,
10/1/2025 13:56,235220,Multi additions,PRB10,PCASCK250246,PRB10,PCASCK250246,0,0,--,
10/1/2025 13:56,235220,Multi additions,PRB10,PCASCK250246,PRB10,PCASCK250246,0,45,Waterback,
10/1/2025 13:56,235220,Multi additions,PRB10,PCASCK250246,PRB10,PCASCK250246,0,0,--,
10/1/2025 13:56,235223,Analysis,PRB10,PCASCK250246,PRB10,PCASCK250246,0,0,--,
